295.013, 454.651, 454.318
297.933, 460.607, 457.794
302.85, 463.219, 463.647
301.503, 465.763, 462.043
307.228, 471.14, 468.858
301.741, 465.679, 462.327
308.105, 469.861, 469.901
305.04, 461.198, 466.253
303.914, 463.341, 464.913
305.473, 463.227, 466.769
314.885, 477.319, 477.971
307.191, 463.676, 468.813
307.089, 467.286, 468.692
313.317, 476.692, 476.105
315.018, 479.093, 478.13
311.662, 475.625, 474.135
315.508, 477.131, 478.713
312.57, 476.161, 475.216
320.833, 488.026, 485.051
319.199, 481.058, 483.106
323.76, 490.778, 488.535
325.559, 494.928, 490.676
322.394, 483.296, 486.909
322.621, 484.498, 487.179
327.622, 490.243, 493.132
327.797, 496.792, 493.34
330.968, 502.159, 497.114
328.115, 492.662, 493.718
325.662, 488.767, 490.799
332.401, 494.119, 498.82
328.759, 490.437, 494.485
332.772, 494.889, 499.262
327.088, 496.693, 492.496
330.759, 494.64, 496.866
334.879, 503.767, 501.769
338.376, 508.316, 505.932
335.849, 500.073, 502.924
339.437, 507.009, 507.195
337.58, 509.587, 504.984
341.444, 505.816, 509.583
340.99, 508.041, 509.043
343.35, 513.11, 511.852
342.724, 509.882, 511.107
339.516, 504.67, 507.289
343.252, 514.931, 511.735
345.171, 519.105, 514.02
348.516, 516.674, 518.001
343.69, 514.001, 512.257
347.919, 513.138, 517.29
350.998, 521.245, 520.955
346.475, 520.266, 515.572
347.416, 520.95, 516.692
353.929, 522.745, 524.444
352.266, 518.422, 522.465
358.666, 532.231, 530.082
351.532, 525.611, 521.591
359.217, 531.881, 530.738
353.914, 521.475, 524.426
361.172, 533.159, 533.065
355.556, 526.706, 526.38
362.32, 533.84, 534.431
358.796, 531.242, 530.237
363.822, 539.145, 536.219
365.219, 538.016, 537.882
360.23, 530.954, 531.944
368.347, 537.367, 541.605
366.17, 541.034, 539.014
366.262, 535.561, 539.123
372.493, 551.206, 546.54
369.495, 541.854, 542.972
369.717, 542.411, 543.236
374.47, 547.532, 548.893
371.561, 543.592, 545.431
377.83, 551.374, 552.892
376.392, 552.343, 551.181
371.96, 548.965, 545.906
379.394, 554.25, 554.754
377.009, 556.312, 551.915
373.275, 552.876, 547.471
379.726, 551.176, 555.149
380.313, 553.317, 555.848
384.43, 562.584, 560.748
383.576, 557.27, 559.732
386.422, 559.939, 563.119
380.099, 558.55, 555.593
383.141, 564.18, 559.214
383.861, 558.996, 560.071
383.403, 562.414, 559.526
391.346, 571.695, 568.98
390.002, 570.475, 567.38
387.527, 561.477, 564.434
386.016, 558.829, 562.636
395.062, 577.601, 573.403
390.106, 564.283, 567.504
394.532, 568.581, 572.772
391.138, 568.91, 568.732
398.522, 580.088, 577.521
397.434, 572.66, 576.226
397.367, 573.86, 576.146
400.962, 579.058, 580.425
